,order,id,date,time,title,url,visitCount,typedCount,transition
14762,14762,20323,7/22/2024,8:53:20,,https://www.google.com/search?q=%E7%8B%AE%E5%AD%90%E7%8C%AB%E7%8C%AB%E8%88%8D&oq=%E7%8B%AE%E5%AD%90%E7%8C%AB%E7%8C%AB%E8%88%8D&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIKCAEQABiABBiiBDIKCAIQABiABBiiBDIKCAMQABiABBiiBDIKCAQQABiABBiiBNIBCDE0MDVqMGo3qAIUsAIB&client=ms-android-samsung-rvo1&sourceid=chrome-mobile&ie=UTF-8#ip=1,1,0,link
14855,14855,20280,7/22/2024,7:26:04,,https://www.lego.com/identity/callback#id_token=eyJhbGciOiJSUzI1NiIsImtpZCI6IjgxMzE3ODExNjE4OUZBRDNDQzBGMkNGNjI5NTc0RkY2IiwieDV0IjoidHNHemlzRWFWZDBoS3hPVFdZY2pmcXVFNWpRIiwidHlwIjoiSldUIn0.eyJpc3MiOiJodHRwczovL2lkZW50aXR5LmxlZ28uY29tIiwibmJmIjoxNzIxNjQ3NTY0LCJpYXQiOjE3MjE2NDc1NjQsImV4cCI6MTcyMTY0Nzg2NCwiYXVkIjoiMzE2YWQzNTItNjU3My00ZGYwLWI3MDctZTcyMzBhYjdlMGM3IiwiYW1yIjpbImV4dGVybmFsIl0sIm5vbmNlIjoiaTN4ZUlDQkctdUFNeThMZiIsImF0X2hhc2giOiJ2aGVTek4xR2JNZFN3WUk1MTBBd3VRIiwic2lkIjoiMUNGMUFDNkQzMjcyRjVCOUNEQjMwQzU5MjIzRkZBNTYiLCJzdWIiOiI5NTQ1MjIxOS1iZTY4LTRiYzYtOWMwZS0yNWEzOTY0MTkxZDkiLCJhdXRoX3RpbWUiOjE3MjE2NDc1NjQsImlkcCI6Imdvb2dsZSIsImVtYWlsIjoid2FuZ3FpYW45OTEwMDhAZ21haWwuY29tIiwiZG9iIjoiMTk5OS0xMC0wOCIsImFnZSI6MjQsIm5pY2tuYW1lIjoiUHJpbmNlTGVnZW5kYXJ5QnJhaW5zdGVpbjEwMyIsImNvdW50cnkiOiJVUyIsImVtYWlsX3ZlcmlmaWVkIjp0cnVlLCJpc2FkdWx0Ijp0cnVlLCJnaXZlbl9uYW1lIjoiUWlhbiIsImZhbWlseV9uYW1lIjoiV2FuZyIsImNvbnNlbnRzIjpbXSwicF9wZXJzb25hbGV4cCI6ZmFsc2UsInBfY29tbWVudGluZyI6ZmFsc2UsInBfcHVzaG5vdGlmaWNhdGlvbnMiOmZhbHNlLCJwX2NvbXBldGl0aW9uIjpmYWxzZSwicF91cGxvYWRtZWRpYSI6ZmFsc2UsInBfZnJpZW5kaW5nIjp0cnVlfQ.FpIYj9ouA0IVvDAbrPDvfy2ADPxGZVd81t7F89kSCxuGSCl5q_QBIYUCfAnOgmVxrpHcZjloYnKmprZxFSAcu7SVQNXeAkUQs5q4P7GDmtwU-QeGX0n5O5JfJGri1kKLRN467owyGevbzCGazNYzusg-zx8HE9nNFb2d5uXl0bIYm9JV0_BjrUFujov3OlHc_6Ehh70DtiTzm7TxZg4rUHejeJJrFLR2NBFaOw3DjgWg56AJKXHuUxCGC5lUYByF7923cZKcVDdEjVXU8uUeieaghstNAV9muhPHXjaAJHEdrXG-MacONgz1muMpXkqNwR4ZwX611DU_ih1fbkL8OA&access_token=eyJhbGciOiJSUzI1NiIsImtpZCI6IjgxMzE3ODExNjE4OUZBRDNDQzBGMkNGNjI5NTc0RkY2IiwieDV0IjoidHNHemlzRWFWZDBoS3hPVFdZY2pmcXVFNWpRIiwidHlwIjoiYXQrand0In0.eyJpc3MiOiJodHRwczovL2lkZW50aXR5LmxlZ28uY29tIiwibmJmIjoxNzIxNjQ3NTY0LCJpYXQiOjE3MjE2NDc1NjQsImV4cCI6MTcyMTY1MTE2NCwic2NvcGUiOlsib3BlbmlkIiwiZW1haWwiLCJwcm9maWxlIiwiZG9iIl0sImFtciI6WyJleHRlcm5hbCJdLCJjbGllbnRfaWQiOiIzMTZhZDM1Mi02NTczLTRkZjAtYjcwNy1lNzIzMGFiN2UwYzciLCJzdWIiOiI5NTQ1MjIxOS1iZTY4LTRiYzYtOWMwZS0yNWEzOTY0MTkxZDkiLCJhdXRoX3RpbWUiOjE3MjE2NDc1NjQsImlkcCI6Imdvb2dsZSIsImNvbnNlbnRzIjpbXSwicF9wZXJzb25hbGV4cCI6ZmFsc2UsInBfY29tbWVudGluZyI6ZmFsc2UsInBfcHVzaG5vdGlmaWNhdGlvbnMiOmZhbHNlLCJwX2NvbXBldGl0aW9uIjpmYWxzZSwicF91cGxvYWRtZWRpYSI6ZmFsc2UsInBfZnJpZW5kaW5nIjp0cnVlLCJkZXZpY2VmaW5nZXJwcmludCI6ImFjYThlZTQ2MTllMGE5MmZkZWYyNTgwMDQwNGU2YTAxOkFuZHJvaWQ6MTA6Oks6Q2hyb21lOjEyNiIsInNpZCI6IjFDRjFBQzZEMzI3MkY1QjlDREIzMEM1OTIyM0ZGQTU2In0.ZUp6bIU0wew8FTu_WEY1961mFoXDkw0kPMH9J9yefZ6t01QHPqVdhOJnzo1465SNfE8JrpkOQoE8DLJB6o_etwQdCNdUPca6Zksd6Ao-ar4S-9JUdluBhkSjSJMddS9PMC-y0GprVFYwvfyimMgQZBOAK8Q5r4SztgoYR-Yi2_O137pMxpYcKYRujddZrUaQwPH77SJgmz1TqtqUa_FLFIDncq1UvreaJ0IhPVYgKSm-t4GY8X8_vTuV1eqDgQR1CgNjDAomQYpAXpLRveEAooVDzPxy9kXI1QYrT3n4c738pE9iA-X52nWPOzIJCN1-AdQ0CV5CcvcZqVZAdjMxPw&token_type=Bearer&expires_in=3600&scope=openid%20email%20profile%20dob&state=eDqkWe9dmH2bfA4i&session_state=zQWrDdoeRN4bOmak4uBSpgxEi9Q0c40Sr9MwKYzeTMg.9A0BF59E898BA523AB516DA20F7B9456,2,0,link
14856,14856,20280,7/22/2024,7:26:04,,https://www.lego.com/identity/callback#id_token=eyJhbGciOiJSUzI1NiIsImtpZCI6IjgxMzE3ODExNjE4OUZBRDNDQzBGMkNGNjI5NTc0RkY2IiwieDV0IjoidHNHemlzRWFWZDBoS3hPVFdZY2pmcXVFNWpRIiwidHlwIjoiSldUIn0.eyJpc3MiOiJodHRwczovL2lkZW50aXR5LmxlZ28uY29tIiwibmJmIjoxNzIxNjQ3NTY0LCJpYXQiOjE3MjE2NDc1NjQsImV4cCI6MTcyMTY0Nzg2NCwiYXVkIjoiMzE2YWQzNTItNjU3My00ZGYwLWI3MDctZTcyMzBhYjdlMGM3IiwiYW1yIjpbImV4dGVybmFsIl0sIm5vbmNlIjoiaTN4ZUlDQkctdUFNeThMZiIsImF0X2hhc2giOiJ2aGVTek4xR2JNZFN3WUk1MTBBd3VRIiwic2lkIjoiMUNGMUFDNkQzMjcyRjVCOUNEQjMwQzU5MjIzRkZBNTYiLCJzdWIiOiI5NTQ1MjIxOS1iZTY4LTRiYzYtOWMwZS0yNWEzOTY0MTkxZDkiLCJhdXRoX3RpbWUiOjE3MjE2NDc1NjQsImlkcCI6Imdvb2dsZSIsImVtYWlsIjoid2FuZ3FpYW45OTEwMDhAZ21haWwuY29tIiwiZG9iIjoiMTk5OS0xMC0wOCIsImFnZSI6MjQsIm5pY2tuYW1lIjoiUHJpbmNlTGVnZW5kYXJ5QnJhaW5zdGVpbjEwMyIsImNvdW50cnkiOiJVUyIsImVtYWlsX3ZlcmlmaWVkIjp0cnVlLCJpc2FkdWx0Ijp0cnVlLCJnaXZlbl9uYW1lIjoiUWlhbiIsImZhbWlseV9uYW1lIjoiV2FuZyIsImNvbnNlbnRzIjpbXSwicF9wZXJzb25hbGV4cCI6ZmFsc2UsInBfY29tbWVudGluZyI6ZmFsc2UsInBfcHVzaG5vdGlmaWNhdGlvbnMiOmZhbHNlLCJwX2NvbXBldGl0aW9uIjpmYWxzZSwicF91cGxvYWRtZWRpYSI6ZmFsc2UsInBfZnJpZW5kaW5nIjp0cnVlfQ.FpIYj9ouA0IVvDAbrPDvfy2ADPxGZVd81t7F89kSCxuGSCl5q_QBIYUCfAnOgmVxrpHcZjloYnKmprZxFSAcu7SVQNXeAkUQs5q4P7GDmtwU-QeGX0n5O5JfJGri1kKLRN467owyGevbzCGazNYzusg-zx8HE9nNFb2d5uXl0bIYm9JV0_BjrUFujov3OlHc_6Ehh70DtiTzm7TxZg4rUHejeJJrFLR2NBFaOw3DjgWg56AJKXHuUxCGC5lUYByF7923cZKcVDdEjVXU8uUeieaghstNAV9muhPHXjaAJHEdrXG-MacONgz1muMpXkqNwR4ZwX611DU_ih1fbkL8OA&access_token=eyJhbGciOiJSUzI1NiIsImtpZCI6IjgxMzE3ODExNjE4OUZBRDNDQzBGMkNGNjI5NTc0RkY2IiwieDV0IjoidHNHemlzRWFWZDBoS3hPVFdZY2pmcXVFNWpRIiwidHlwIjoiYXQrand0In0.eyJpc3MiOiJodHRwczovL2lkZW50aXR5LmxlZ28uY29tIiwibmJmIjoxNzIxNjQ3NTY0LCJpYXQiOjE3MjE2NDc1NjQsImV4cCI6MTcyMTY1MTE2NCwic2NvcGUiOlsib3BlbmlkIiwiZW1haWwiLCJwcm9maWxlIiwiZG9iIl0sImFtciI6WyJleHRlcm5hbCJdLCJjbGllbnRfaWQiOiIzMTZhZDM1Mi02NTczLTRkZjAtYjcwNy1lNzIzMGFiN2UwYzciLCJzdWIiOiI5NTQ1MjIxOS1iZTY4LTRiYzYtOWMwZS0yNWEzOTY0MTkxZDkiLCJhdXRoX3RpbWUiOjE3MjE2NDc1NjQsImlkcCI6Imdvb2dsZSIsImNvbnNlbnRzIjpbXSwicF9wZXJzb25hbGV4cCI6ZmFsc2UsInBfY29tbWVudGluZyI6ZmFsc2UsInBfcHVzaG5vdGlmaWNhdGlvbnMiOmZhbHNlLCJwX2NvbXBldGl0aW9uIjpmYWxzZSwicF91cGxvYWRtZWRpYSI6ZmFsc2UsInBfZnJpZW5kaW5nIjp0cnVlLCJkZXZpY2VmaW5nZXJwcmludCI6ImFjYThlZTQ2MTllMGE5MmZkZWYyNTgwMDQwNGU2YTAxOkFuZHJvaWQ6MTA6Oks6Q2hyb21lOjEyNiIsInNpZCI6IjFDRjFBQzZEMzI3MkY1QjlDREIzMEM1OTIyM0ZGQTU2In0.ZUp6bIU0wew8FTu_WEY1961mFoXDkw0kPMH9J9yefZ6t01QHPqVdhOJnzo1465SNfE8JrpkOQoE8DLJB6o_etwQdCNdUPca6Zksd6Ao-ar4S-9JUdluBhkSjSJMddS9PMC-y0GprVFYwvfyimMgQZBOAK8Q5r4SztgoYR-Yi2_O137pMxpYcKYRujddZrUaQwPH77SJgmz1TqtqUa_FLFIDncq1UvreaJ0IhPVYgKSm-t4GY8X8_vTuV1eqDgQR1CgNjDAomQYpAXpLRveEAooVDzPxy9kXI1QYrT3n4c738pE9iA-X52nWPOzIJCN1-AdQ0CV5CcvcZqVZAdjMxPw&token_type=Bearer&expires_in=3600&scope=openid%20email%20profile%20dob&state=eDqkWe9dmH2bfA4i&session_state=zQWrDdoeRN4bOmak4uBSpgxEi9Q0c40Sr9MwKYzeTMg.9A0BF59E898BA523AB516DA20F7B9456,2,0,link
14863,14863,20275,7/22/2024,7:25:37,,https://identity.lego.com/login?ReturnUrl=%2Fconnect%2Fauthorize%2Fcallback%3FappContext%3Dfalse%26adultexperience%3Dtrue%26hideheader%3Dtrue%26scope%3Dopenid%2520email%2520profile%2520dob%26response_type%3Did_token%2520token%26client_id%3D316ad352-6573-4df0-b707-e7230ab7e0c7%26redirect_uri%3Dhttps%253A%252F%252Fwww.lego.com%252Fidentity%252Fcallback%26ui_locales%3Den-US%26state%3DeDqkWe9dmH2bfA4i%26nonce%3Di3xeICBG-uAMy8Lf,1,0,link
15608,15608,20014,7/19/2024,16:18:21,,https://weblogin.albany.edu/idp2/profile/SAML2/Redirect/SSO?SAMLRequest=jdG9boMwEADgvVLfAXkHGwPBWBApapdI6ZK0HbpUxhwJEtjUZ6r27es0ipqx2%2f3opO%2fu6s3iT2YPHwugj7aPDUE1je6Sv%2btSZxXv%2bkKwMs%2bhrVhWpKLQKcvSXomWRK%2fgcLCmITxhJNoiLrA16JXxocR4HrMyTqtnzmQqJE8TzthKFNkbiTaI4HyYfbAGlwncAdznoOFlv2vIyfsZJaWtG44nj7PSkKixVeY7gW6hHR%2fpOFMV7HS0x8HQs3p3jpLQI9HXNBpsyOKMtAoHlEZNgNJredg87WTAytlZb7Udyfr%2bLorqX7r7z6C6wsn6yuQZ78o8hbgSVRHnbZ%2fFLc%2b7mK9aAeWqF2VRJh5MOAsmtztpO%2f3Ra3pBBFBNb%2f%2by%2fgE%3d,1,0,link
15627,15627,20003,7/19/2024,16:17:08,,https://weblogin.albany.edu/idp2/profile/SAML2/Redirect/SSO?SAMLRequest=jdG9boMwEADgvVLfAXkHY2MCWBApapdI6ZK0HbpUxhwJEtjUZ6r27es0ipqx2%2f3opO%2fu6s3iT2YPHwugj7aPDUE1je6Sv3OW532XVqoXIMqeqxJAc6W7CoTOekaiV3A4WNMQnqQk2iIusDXolfGhlHIRp0XMqmeeSlbItExYVqWM8zcSbRDB%2bTD7YA0uE7gDuM9Bw8t%2b15CT9zNKSls3HE8eZ6UhUWOrzHcC3UI7PtJxpirY6WiPg6Fn9e4cJaFHoq9pNNiQxRlpFQ4ojZoApdfysHnayYCVs7PeajuS9f1dFNW%2fdPefQXWFk%2fWVyTPeFYJBXJVVHou2z%2bKWiy7mq7aEYtWXRV4kHkw4Cya3O2k7%2fdFrekEEUE1v%2f7L%2bAQ%3d%3d,1,0,link
15901,15901,19908,7/19/2024,12:11:39,,https://www.hackerrank.com/hackers/auth/google_oauth2/callback?state=71a20a973e638cf3fb4c69cc297fbc3edff287ed9d01bc06&code=4%2F0AcvDMrCnmwpw-pTdGQH6neuzsz2QWGs9r2SumU_g9HzBhQwjowicvCCvQM2kj-aiyz_I_w&scope=email+profile+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email+openid&authuser=1&prompt=none,1,0,link
16320,16320,19766,7/18/2024,20:45:19,,https://www.paypal.com/checkoutnow?atomic-event-state=eyJkb21haW4iOiJwYXlwYWwtd2ViLXY1LXNkayIsImV2ZW50cyI6W10sImludGVudCI6ImNsaWNrX3BheW1lbnRfYnV0dG9uIiwiaW50ZW50VHlwZSI6ImNsaWNrIiwiaW50ZXJhY3Rpb25TdGFydFRpbWUiOjQ2NTQuNSwidGltZVN0YW1wIjo0NjU1LCJ0aW1lT3JpZ2luIjoxNzIxMzQ5OTEyNjQwLjMsInRhc2siOiJzZWxlY3Rfb25lX3RpbWVfY2hlY2tvdXQiLCJmbG93Ijoib25lLXRpbWUtY2hlY2tvdXQiLCJ1aVN0YXRlIjoid2FpdGluZyIsInBhdGgiOiIvc21hcnQvYnV0dG9ucyIsInZpZXdOYW1lIjoicGF5cGFsLXNkayJ9&sessionID=uid_6d9e399196_mda6ndu6mti&buttonSessionID=uid_46b59e6942_mda6ndu6mti&stickinessID=uid_27c7a305d9_mda6ndq6ndk&smokeHash=&sign_out_user=false&fundingSource=paypal&buyerCountry=US&locale.x=en_US&commit=false&client-metadata-id=uid_6d9e399196_mda6ndu6mti&standaloneFundingSource=paypal&branded=true&clientID=AU2TpxRlO0GJKQYp73L2RI0j-M6ySSJRo_3_yfRT3VW-KrXxnfF_YZR_RCLMpfAh0LL5kyoF2poYDp6w&env=production&sdkMeta=eyJ1cmwiOiJodHRwczovL3d3dy5wYXlwYWwuY29tL3Nkay9qcz9jb21wb25lbnRzPWJ1dHRvbnMmY3VycmVuY3k9VVNEJmludGVudD1jYXB0dXJlJmNvbW1pdD1mYWxzZSZ2YXVsdD1mYWxzZSZjbGllbnQtaWQ9QVUyVHB4UmxPMEdKS1FZcDczTDJSSTBqLU02eVNTSlJvXzNfeWZSVDNWVy1Lclh4bmZGX1laUl9SQ0xNcGZBaDBMTDVreW9GMnBvWURwNnciLCJhdHRycyI6eyJkYXRhLXVpZCI6InVpZF9xdnJ6ZmFxYWN4eHFzeHRpc2drdXNodm9td2VqaHcifX0&xcomponent=1&version=5.0.451&token=EC-3CD534551H015202H,1,0,link
17340,17340,19426,7/17/2024,17:24:24,,http://localhost:8000/,1,1,typed
17344,17344,19415,7/17/2024,17:20:40,,http://[::]:8000/page.py,6,0,link
17348,17348,19415,7/17/2024,17:20:12,,http://[::]:8000/page.py,6,0,link
17353,17353,19418,7/17/2024,17:19:51,,http://[::]:8000/app.py,2,0,link
17355,17355,19415,7/17/2024,17:17:31,,http://[::]:8000/page.py,6,0,link
17357,17357,19415,7/17/2024,17:17:14,,http://[::]:8000/page.py,6,0,link
17374,17374,19418,7/17/2024,17:07:37,,http://[::]:8000/app.py,2,0,link
17376,17376,19415,7/17/2024,17:06:42,,http://[::]:8000/page.py,6,0,link
17382,17382,19415,7/17/2024,17:06:28,,http://[::]:8000/page.py,6,0,link
18833,18833,18674,7/17/2024,0:38:16,,https://auth0.openai.com/u/login/identifier?state=hKFo2SBVdWR2RHRZbHJHOXhoVFJRelAyWWd0YTdPLWlQSTA1TaFur3VuaXZlcnNhbC1sb2dpbqN0aWTZIHR2ZTJOLUJwX0NueVFCbmhhcFhjMlRkUnBsRFItVm5Uo2NpZNkgVGRKSWNiZTE2V29USHROOTVueXl3aDVFNHlPbzZJdEc,1,0,link
19908,19908,18130,7/15/2024,10:12:16,,https://auth0.openai.com/u/login/identifier?state=hKFo2SBMeElWQURNMEE4UklPbFZiWVFpUXhZWENteFpfcVp2b6Fur3VuaXZlcnNhbC1sb2dpbqN0aWTZIFpQVlgtMEZ4M1RyckxkanItN1pMYkxPcHY3WC1PWTNlo2NpZNkgVGRKSWNiZTE2V29USHROOTVueXl3aDVFNHlPbzZJdEc,1,0,link
20006,20006,18077,7/14/2024,23:25:51,,https://jx3.xoyo.com/launcher/update/latest.html,1,0,link
20152,20152,17947,7/14/2024,13:33:45,,https://tools.usps.com/go/TrackConfirmAction.action?tLabels=9400111205867406803674,2,0,reload
20153,20153,17947,7/14/2024,13:33:40,,https://tools.usps.com/go/TrackConfirmAction.action?tLabels=9400111205867406803674,2,0,form_submit
20155,20155,17949,7/14/2024,13:33:39,,https://outlook.office.com/mail/safelink.html?url=https%3A%2F%2Ftools.usps.com%2Fgo%2FTrackConfirmAction.action%3FtLabels%3D9400111205867406803674&locale=zh-CN&wau=https%3A%2F%2FNAM02.safelinks.protection.outlook.com%2FGetUrlReputation&wid=00730A1A-3310-48BA-AB07-9EC288151649&corid=c16d1bb3-6a86-4cd6-e08e-b56db5974eeb&srcid=cb1631fc-ef95-4faf-34c8-08dca11c8419&appname=Microsoft+Outlook+Web+App&appver=20240614008.12&os=Windows+11&scdt=2024-07-10T20%3A11%3A29.000Z&pc=5wvtDTsfg4PIAHtLVHTce5%252fzcicG0XRBiHklXFu7u8MzSXBF4tihwFMin4RkKFXS931l7cnIDx8NyosnQxpFcmH7pURbbKNg6wOv%252fjU5sA0vB7GaF3LUv8QS5XIyh29MrDzTrbPjEWKz%252b5iwl3Jbv4vmWlNl4u%252bKdh9p3l8v89WVG7B8B%252f6LcnXsdOUiA12DGZ7XOCZuhtVWSzqsGL74wK19Tr8%252fQcXm1A9VJ6VhInvG8uCbBIEycgS3SFdFdkOiAmpOsMdFCWIT3yN8j9f5FUdlqbvkjoWsvmOepJKWv2TuqJVWy94zexjSammFBJu6clkY5z7MAZ%252bazfaSJfZ0uf0EMIbrmsm1ccnXhMKdPK1xib4nbwccTgm31KYNMi3NLGpsU5OLL%252bIAm8nLTje%252bj%252bIEZYmudQE0C%252fBzEfr4wcnaZMhnumI3unUFlQp2hCWk%252bT%252bh%252fdqpBE4BGay9%252fARcb7r0yhiYsEjh297i1BaRdUjYD3Omb0IJv3CzR4DHM5WMH177C9w8Zq6JtxhkpwPe2gVrgHTghVmJbZVx1jf5zFR17zt7EUtXZ1CalqSKF5qQZdkw5p%252fhtlCRBJxcigzWc5ag13nR9%252fx3uM4PHoKDqGy%252b5Bk%252fxyzqDeYcGwI5kEzU5wluzfuc5mx04WjqAplG5Xu7ZbmRO36iaZCPMWEvQO%252bK%252f%252bEej9zHGGEiWErMga3gmEw8XZ6TKULk1YBg3DYQi0skDiXrh%252bYbQmEj0ioVXsJt98SxlDS7fcsw%252f1imHk%252bI67rMKhcUzKirb%252fDu8%252fSHRnxMRYqHIZGZm4A4g2r02Xj3o3hzN%252fzDgwYKle2O0G76evStG7QQw4MfvnM5SbZpV5oIfpJRsJQ6F3Lgc%252fpUKBmc0eLU%252bwdyy08ijRNWFnUN1Q3n7VRYuqN2BVlEIEfe55XKzyZroezFEJYTdXD1nAVjNUZWSNY%252bmcg2iUEGaDcn0eESM9gV3dxfytAy2rXvs7FdXpuSFY3xd4RkhrUbgdW2NUssCSVemQoH13%252bFI5nEXtqIeKaScKwEh2bXuirldrAobVM7jL4InQcIMv0yzL1SjUWiLVkygII61QqjGYUdGx%252b8vNPRhHPTRTANMbADdvXJyBZw8A%252fbTmPHNUQFhOTHfN%252fI8I4Z3vuPc01d%252b9XkmzjOAW3T75IDkEtQvjtkGMRZmzY7tLRnpWgZjgQ8ks0yN7ZgjMd12hWGF8hGAKBMoZapLta%252f9AjXqKCXNeWNNyNn8UMOdbzn%252bG5WKnorW2qgj8nNfD8lDwJ%252fRZPuNUi1C4BqP0CXTqQdndcJFwQKNSCaaJ2yg4fTNLuWYChThtdL50MtTYychSk7ngR68Eo5ZDGO6TlIiwKUJrLm4Yk0YN70WPRMpjLq43EwmzVvluP7qM6MootE1l6lUC5yAssQ%3B+expires%3DTue%2C+16+Jul+2024+17%3A31%3A56+GMT%3B+path%3D%2F%3B+SameSite%3DNone%3B+secure%3B+httponly&urlsrc=Body&msgdata=eyJJc1VybEJlaW5nU2Nhbm5lZCI6IiIsIlVybFdyaXRlVGltZSI6IjcvMTAvMjAyNCA4OjExOjQ0IFBNIiwiQVNEaXJlY3Rpb25hbGl0eSI6IjEiLCJQaGlzaEVkdSI6IjAiLCJNc2dTY2FuU3VzcGljaW9uTGV2ZWwiOiIwIn0%3D,1,0,link
21262,21262,17449,7/11/2024,19:58:32,,https://identity.lego.com/en-US/newexternallogin?returnurl=%2fconnect%2fauthorize%2fcallback%3fappContext%3dfalse%26adultexperience%3dtrue%26hideheader%3dtrue%26scope%3dopenid%2520email%2520profile%2520dob%26response_type%3did_token%2520token%26client_id%3d316ad352-6573-4df0-b707-e7230ab7e0c7%26redirect_uri%3dhttps%253A%252F%252Fwww.lego.com%252Fidentity%252Fcallback%26ui_locales%3den-US%26state%3dJ6oV-daHoU1n-ScI%26nonce%3dxrwdPDffxQSJ3587&clientid=316ad352-6573-4df0-b707-e7230ab7e0c7&culture=en-US&adultexperience=true&hideheader=true&provider=google&externalstate=CfDJ8HA%2bUSnM73JIpk83W7ZZMWhQFCLEydZKHKNvOOiAXVs3hXQtiALS7XHpBT%2b1DDOoZ1EJJ0aEhxXOTuzqJaIyL6PY8ZRt7zvQhUjnigmYRvNTgYy3T5vNEtB2%2bjCNcEvorKhS3mz7WW17ic%2fdrhx4R0zHvi8dHHf%2fQCSgyKYDD9Ibn5YktllH%2fxxosY2kwbsjIRVwznVqZ6ZDCBT8cLaUlmkj%2bsXXttuOPXVrkfRngv1e&hideexternallogin=True#email=wangqian991008%40gmail.com&givenname=Qian&familyname=Wang,1,0,link
21269,21269,17440,7/11/2024,19:58:26,,https://identity.lego.com/login?ReturnUrl=%2Fconnect%2Fauthorize%2Fcallback%3FappContext%3Dfalse%26adultexperience%3Dtrue%26hideheader%3Dtrue%26scope%3Dopenid%2520email%2520profile%2520dob%26response_type%3Did_token%2520token%26client_id%3D316ad352-6573-4df0-b707-e7230ab7e0c7%26redirect_uri%3Dhttps%253A%252F%252Fwww.lego.com%252Fidentity%252Fcallback%26ui_locales%3Den-US%26state%3DJ6oV-daHoU1n-ScI%26nonce%3DxrwdPDffxQSJ3587,1,0,link
21280,21280,17433,7/11/2024,19:44:13,,https://identity.lego.com/en-US/login?returnurl=%2fconnect%2fauthorize%2fcallback%3fappContext%3dfalse%26adultexperience%3dtrue%26hideheader%3dtrue%26scope%3dopenid%2520email%2520profile%2520dob%26response_type%3did_token%2520token%26client_id%3d316ad352-6573-4df0-b707-e7230ab7e0c7%26redirect_uri%3dhttps%253A%252F%252Fwww.lego.com%252Fidentity%252Fcallback%26ui_locales%3den-US%26state%3deXgKVur0C8Pcwk-i%26nonce%3dnx-TbAcUAYz0RG5u&clientid=316ad352-6573-4df0-b707-e7230ab7e0c7&culture=en-US&adultexperience=true&hideheader=true#error=eyJ1c2VybmFtZSI6IndhbmdxaWFuOTkxMDA4IiwicmVtZW1iZXJNZSI6dHJ1ZSwiZXJyb3JzIjpbImludmFsaWRfbG9naW4iXX0%3d,1,0,form_submit
21286,21286,17428,7/11/2024,19:43:50,,https://identity.lego.com/login?ReturnUrl=%2Fconnect%2Fauthorize%2Fcallback%3FappContext%3Dfalse%26adultexperience%3Dtrue%26hideheader%3Dtrue%26scope%3Dopenid%2520email%2520profile%2520dob%26response_type%3Did_token%2520token%26client_id%3D316ad352-6573-4df0-b707-e7230ab7e0c7%26redirect_uri%3Dhttps%253A%252F%252Fwww.lego.com%252Fidentity%252Fcallback%26ui_locales%3Den-US%26state%3DeXgKVur0C8Pcwk-i%26nonce%3Dnx-TbAcUAYz0RG5u,1,0,link
21303,21303,17420,7/11/2024,19:42:37,,https://identity.lego.com/en-US/login?externalstate=CfDJ8HA%2bUSnM73JIpk83W7ZZMWjaesR4JkXgzq667acQpZAcMJsKJpM41yH78el0yWB90sBgTyZCaOhToSD4Mi0QO7w52CP1xBz7Dv4HD%2fGzWJAWrdXZB595mUcq0Y5OZl4rOcXtc4ohWuBZSD0MgrlOMQbMgsBl6eg4BXk%2bjUhYImp5AcRYHNMBDk6bQCiH%2bl%2fcQmPiV2mkpOHRYiG5IQLkcE7DCclFHuJ9oq1xAxOahzwE&provider=google&returnurl=%2fconnect%2fauthorize%2fcallback%3fappContext%3dfalse%26adultexperience%3dtrue%26hideheader%3dtrue%26scope%3dopenid%2520email%2520profile%2520dob%26response_type%3did_token%2520token%26client_id%3d316ad352-6573-4df0-b707-e7230ab7e0c7%26redirect_uri%3dhttps%253A%252F%252Fwww.lego.com%252Fidentity%252Fcallback%26ui_locales%3den-US%26state%3dKknXJXrOxHxzvk2b%26nonce%3dc3sJvY7i6QLFAvFW&clientid=316ad352-6573-4df0-b707-e7230ab7e0c7&culture=en-US&adultexperience=true&hideheader=true&hideexternallogin=true#error=eyJ1c2VybmFtZSI6IndhbmdxaWFuOTkxMDA4QGdtYWlsLmNvbSIsInJlbWVtYmVyTWUiOnRydWUsImVycm9ycyI6WyJpbnZhbGlkX2xvZ2luIl19,1,0,form_submit
21308,21308,17415,7/11/2024,19:41:30,,https://click.e.crm.lego.com/expired.html,1,0,link
